estratopri,ur,coll1,sexo_std,ur_num,age_gender_clean,ed_clean,colocup4an_clean,etid_clean,cs1_num,cs5_num,cs7_num,infrax_clean,wc1_clean,wc2_clean,wc3_clean,trust_num,leg_num,l1_clean,just1_clean,resp1_clean,poley1_clean,poley2_clean,poley3_clean,pr1_clean,pr5_num,pet1_num,pet3_num,effec1_num,effec2_num,eff1_num,eff2_num,aoj21_clean,prot3_clean,colseg_clean,cp6_clean,cp13_clean,colcp8a_clean,pn4_clean,noncontacts_num,refusal_num,resp1_likert,just1_likert,poley1_likert,poley2_likert,poley3_likert
Orinoquía-Amazonía,Urbano,,Mujer,1,Hombre adulto mayor,14,Trabajando?,Mestiza,4,3,3,Más de 1 hora y hasta 3 horas,Sí,Sí,Sí,4,6,Derecha,Rara vez,Rara vez,Rara vez,Rara vez,Rara vez,5,4,4,3,4,5,3,4,Delincuentes comunes,No ha participado,Peor,Una vez a la semana,Nunca,Nunca,Insatisfecho(a),2,9,2.0,2.0,2.0,2.0,2.0
Orinoquía-Amazonía,Urbano,,Mujer,1,,9,No está trabajando en este momento pero tiene trabajo?,Mestiza,6,6,6,Más de 30 minutos y hasta una hora,No,No,No,5,6,8,Frecuentemente,Frecuentemente,Rara vez,Rara vez,Rara vez,6,5,2,1,7,7,4,6,Delincuentes comunes,No ha participado,Peor,Nunca,Una o dos veces al año,Una o dos veces al año,Insatisfecho(a),0,2,4.0,4.0,2.0,2.0,2.0
Pacífica,Urbano,,Hombre,1,Hombre adulto,15,Trabajando?,Negra,6,6,6,Entre 10 y hasta 30 minutos,No,Sí,Sí,4,4,5,Rara vez,Rara vez,,Rara vez,Rara vez,Otra situación,3,5,4,,3,3,4,Policía o militares,No ha participado,Peor,Una vez a la semana,Nunca,Una o dos veces al año,Insatisfecho(a),0,0,2.0,2.0,,2.0,2.0
Pacífica,Urbano,,Hombre,1,Hombre adulto joven,11,Es estudiante?,Otra,7,4,5,Entre 10 y hasta 30 minutos,Sí,Sí,Sí,4,4,3,Siempre,Frecuentemente,,Algunas veces,Algunas veces,Alquilada,1,6,1,2,2,2,4,Pandillas,No ha participado,Peor,Una o dos veces al mes,Nunca,Nunca,Satisfecho(a),0,0,4.0,5.0,,3.0,3.0
Pacífica,Urbano,,Mujer,1,Mujer adulta joven,16,Trabajando?,Negra,5,5,5,Entre 10 y hasta 30 minutos,Sí,Sí,Sí,5,5,,Algunas veces,Algunas veces,Rara vez,Rara vez,Algunas veces,5,4,4,5,1,3,3,4,Delincuentes comunes,No ha participado,Igual,Una o dos veces al mes,Una o dos veces al año,Nunca,Insatisfecho(a),0,0,3.0,3.0,2.0,2.0,3.0
Pacífica,Urbano,,Mujer,1,Mujer adulta mayor,5,No trabaja y no está buscando trabajo?,Negra,7,6,6,Entre 10 y hasta 30 minutos,Sí,Sí,Sí,7,6,4,Rara vez,Siempre,Nunca,Nunca,Nunca,5,7,7,7,7,6,5,4,Ninguno,No ha participado,Peor,Una vez a la semana,Nunca,Una o dos veces al año,Insatisfecho(a),0,0,5.0,2.0,1.0,1.0,1.0
Pacífica,Urbano,,Mujer,1,Hombre adulto,14,Trabajando?,Negra,6,6,6,,No,No,No,5,6,,Rara vez,Siempre,Nunca,Nunca,Nunca,5,4,4,5,,6,4,6,Crimen organiado y narcotraficantes,No ha participado,Peor,Una vez a la semana,Nunca,Una o dos veces al año,Insatisfecho(a),0,0,5.0,2.0,1.0,1.0,1.0
Pacífica,Urbano,,Mujer,1,,11,Se dedica a los quehaceres de su hogar?,Mestiza,6,6,6,Más de 30 minutos y hasta una hora,No,No,No,5,5,3,Rara vez,Rara vez,Nunca,Rara vez,,Otra situación,4,4,,3,3,5,4,Delincuentes comunes,No ha participado,Peor,Una vez a la semana,Nunca,Una o dos veces al año,Insatisfecho(a),0,0,2.0,2.0,1.0,2.0,
Pacífica,Urbano,,Mujer,1,Hombre adulto mayor,4,No trabaja y no está buscando trabajo?,Negra,5,4,4,Más de 3 horas,Sí,No,No,3,4,5,Rara vez,Rara vez,Nunca,Nunca,Nunca,Prestada/cedida o compartida,3,6,7,5,5,2,4,Delincuentes comunes,No ha participado,Peor,Una vez a la semana,Nunca,Una o dos veces al año,Insatisfecho(a),0,0,2.0,2.0,1.0,1.0,1.0
Pacífica,Urbano,,Mujer,1,,12,Está buscando trabajo activamente?,Negra,4,5,5,Más de 3 horas,Sí,Sí,Sí,1,7,,Nunca,Nunca,,Frecuentemente,Siempre,Propia,1,2,2,1,1,2,2,Delincuentes comunes,No ha participado,Peor,Una o dos veces al año,Una o dos veces al año,Nunca,Muy insatisfecho(a),,,1.0,1.0,,4.0,5.0
Pacífica,Urbano,,Mujer,1,Mujer adulta mayor,11,Está incapacitado permanentemente para trabajar?,Negra,7,7,7,Más de 30 minutos y hasta una hora,Sí,No,Sí,4,6,Izquierda,Rara vez,Siempre,Nunca,Nunca,,6,5,7,7,6,6,6,6,Guerrillas,No ha participado,Mejor,Una o dos veces al año,Una o dos veces al mes,Una vez a la semana,Muy satisfecho(a),0,0,5.0,2.0,1.0,1.0,
Pacífica,Urbano,,Hombre,1,Hombre adulto joven,11,Está incapacitado permanentemente para trabajar?,Negra,6,5,4,Más de 30 minutos y hasta una hora,No,No,No,4,5,5,Rara vez,Rara vez,Nunca,Rara vez,Frecuentemente,5,5,6,4,3,4,5,4,Delincuentes comunes,No ha participado,Peor,Nunca,Nunca,Nunca,Insatisfecho(a),0,0,2.0,2.0,1.0,2.0,4.0
Pacífica,Urbano,,Mujer,1,,11,No está trabajando en este momento pero tiene trabajo?,Blanca,7,5,4,Más de 30 minutos y hasta una hora,Sí,Sí,No,1,3,,Nunca,,Nunca,Rara vez,Rara vez,,2,3,4,,4,2,4,Delincuentes comunes,No ha participado,Peor,Una o dos veces al año,Nunca,Una o dos veces al año,Satisfecho(a),0,0,,1.0,1.0,2.0,2.0
Pacífica,Urbano,,Mujer,1,Hombre adulto mayor,8,Trabajando?,Negra,4,4,4,Más de 30 minutos y hasta una hora,No,Sí,No,4,4,5,Nunca,Rara vez,Nunca,Nunca,Nunca,Otra situación,4,4,4,,,4,4,Guerrillas,No ha participado,Peor,Nunca,Nunca,Nunca,Insatisfecho(a),0,0,2.0,1.0,1.0,1.0,1.0
Pacífica,Urbano,,Mujer,1,,15,Trabajando?,Otra,7,5,1,Más de 1 hora y hasta 3 horas,Sí,Sí,Sí,5,7,5,Frecuentemente,Algunas veces,Nunca,Rara vez,Nunca,5,3,5,4,2,4,2,2,Pandillas,No ha participado,Peor,Nunca,Una o dos veces al año,Nunca,Insatisfecho(a),,,3.0,4.0,1.0,2.0,1.0
Pacífica,Urbano,,Mujer,1,Mujer adulta mayor,2,Se dedica a los quehaceres de su hogar?,Negra,1,1,1,[No Leer] No hay Policía/ No llegaría nunca,Sí,Sí,No,1,1,4,Nunca,,Nunca,Nunca,Algunas veces,Alquilada,1,6,6,,,1,1,Delincuentes comunes,No ha participado,Peor,Una o dos veces al mes,Nunca,Una o dos veces al año,Insatisfecho(a),0,0,,1.0,1.0,1.0,3.0
Pacífica,Urbano,,Mujer,1,,11,Trabajando?,Negra,4,3,3,Más de 1 hora y hasta 3 horas,Sí,Sí,Sí,3,2,3,Algunas veces,Algunas veces,Nunca,Algunas veces,Algunas veces,Prestada/cedida o compartida,3,3,,4,4,1,1,Delincuentes comunes,No ha participado,Igual,Una o dos veces al año,Una o dos veces al año,Una o dos veces al año,Insatisfecho(a),,,3.0,3.0,1.0,3.0,3.0
Pacífica,Urbano,,Mujer,1,Hombre adulto mayor,11,No trabaja y no está buscando trabajo?,Indígena,4,3,3,Entre 10 y hasta 30 minutos,Sí,Sí,No,3,5,Izquierda,Rara vez,Algunas veces,Algunas veces,Algunas veces,Algunas veces,Prestada/cedida o compartida,3,6,7,3,3,5,4,Delincuentes comunes,No ha participado,Igual,Una vez a la semana,Nunca,Una o dos veces al año,Muy insatisfecho(a),0,0,3.0,2.0,3.0,3.0,3.0
Pacífica,Urbano,,Mujer,1,,11,Es estudiante?,Negra,5,1,1,Más de 3 horas,No,No,No,4,1,3,Rara vez,Nunca,Nunca,Nunca,Frecuentemente,Prestada/cedida o compartida,1,7,5,1,3,1,6,Guerrillas,No ha participado,Peor,Una vez a la semana,Nunca,Una vez a la semana,Muy insatisfecho(a),0,0,1.0,2.0,1.0,1.0,4.0
Pacífica,Urbano,,Mujer,1,,11,Trabajando?,Negra,1,1,1,Más de 30 minutos y hasta una hora,No,Sí,No,3,5,3,Rara vez,Frecuentemente,Nunca,Nunca,Siempre,Alquilada,1,5,1,1,1,4,3,Las BACRIM,No ha participado,Peor,Nunca,Nunca,Nunca,Insatisfecho(a),0,0,4.0,2.0,1.0,1.0,5.0
Pacífica,Urbano,,Hombre,1,Hombre adulto mayor,16,No trabaja y no está buscando trabajo?,Negra,7,5,5,Más de 30 minutos y hasta una hora,No,Sí,Sí,5,7,Izquierda,Rara vez,Rara vez,Nunca,Algunas veces,Algunas veces,5,5,7,7,5,5,5,7,Pandillas,No ha participado,Igual,Una o dos veces al mes,Una o dos veces al mes,Una o dos veces al mes,Satisfecho(a),0,0,2.0,2.0,1.0,3.0,3.0
Pacífica,Urbano,,Mujer,1,,11,Está buscando trabajo activamente?,Negra,7,5,6,Más de 3 horas,Sí,No,No,5,7,3,,Rara vez,Rara vez,Algunas veces,Siempre,Otra situación,7,,1,7,3,,1,Delincuentes comunes,No ha participado,Peor,Nunca,Nunca,Nunca,Insatisfecho(a),,,2.0,,2.0,3.0,5.0
Pacífica,Urbano,,Mujer,1,Mujer adulta joven,11,No trabaja y no está buscando trabajo?,Mestiza,3,2,4,Más de 1 hora y hasta 3 horas,Sí,Sí,Sí,4,2,Derecha,Rara vez,Algunas veces,Rara vez,Nunca,Nunca,Otra situación,3,4,3,3,4,2,3,Delincuentes comunes,No ha participado,Peor,Una o dos veces al mes,Nunca,Nunca,Insatisfecho(a),0,0,3.0,2.0,2.0,1.0,1.0
Pacífica,Urbano,,Mujer,1,Mujer adulta,9,Trabajando?,Negra,6,5,4,Más de 1 hora y hasta 3 horas,Sí,No,No,4,5,Izquierda,Siempre,Nunca,Nunca,Nunca,Nunca,,,6,5,2,2,2,2,Delincuentes comunes,No ha participado,Mejor,Una o dos veces al año,Nunca,Nunca,Insatisfecho(a),0,0,1.0,5.0,1.0,1.0,1.0
Pacífica,Urbano,,Mujer,1,Mujer adulta joven,10,Se dedica a los quehaceres de su hogar?,Negra,6,4,5,Más de 1 hora y hasta 3 horas,Sí,Sí,No,2,4,6,Algunas veces,Rara vez,Siempre,Algunas veces,Nunca,Otra situación,5,6,4,1,2,1,2,Delincuentes comunes,No ha participado,Igual,Una o dos veces al mes,Nunca,Nunca,Insatisfecho(a),0,0,2.0,3.0,5.0,3.0,1.0
Pacífica,Urbano,,Hombre,1,,11,Está incapacitado permanentemente para trabajar?,Negra,5,5,5,Entre 10 y hasta 30 minutos,Sí,Sí,Sí,1,7,5,Algunas veces,Rara vez,Nunca,Algunas veces,Algunas veces,Propia,2,7,7,2,2,2,4,Las BACRIM,No ha participado,Peor,Nunca,Nunca,Nunca,Insatisfecho(a),,,2.0,3.0,1.0,3.0,3.0
Pacífica,Urbano,,Hombre,1,Hombre adulto joven,11,Es estudiante?,Mestiza,6,7,6,Más de 1 hora y hasta 3 horas,Sí,Sí,Sí,3,7,8,Siempre,Siempre,Frecuentemente,Nunca,Siempre,Prestada/cedida o compartida,1,3,4,1,4,4,5,Crimen organiado y narcotraficantes,No ha participado,Igual,Nunca,Nunca,Una o dos veces al año,Insatisfecho(a),0,0,5.0,5.0,4.0,1.0,5.0
Pacífica,Urbano,,Mujer,1,,11,Se dedica a los quehaceres de su hogar?,,5,3,2,Más de 1 hora y hasta 3 horas,No,No,No,4,4,5,,,,,,,,,4,,3,2,5,Delincuentes comunes,No ha participado,Peor,Nunca,Nunca,Nunca,Muy insatisfecho(a),0,0,,,,,
Pacífica,Urbano,,Mujer,1,Hombre adulto mayor,18+,Está incapacitado permanentemente para trabajar?,Mestiza,5,5,5,[No Leer] No hay Policía/ No llegaría nunca,No,No,No,5,5,5,Algunas veces,Rara vez,,Rara vez,,5,4,4,6,3,3,2,6,Delincuentes comunes,No ha participado,Igual,Nunca,Nunca,Una o dos veces al año,Insatisfecho(a),0,0,2.0,3.0,,2.0,
Pacífica,Urbano,,Mujer,1,Hombre adulto joven,9,Trabajando?,Mestiza,5,4,3,Más de 30 minutos y hasta una hora,No,No,No,4,6,Derecha,Rara vez,Siempre,Nunca,Nunca,Nunca,5,6,4,5,3,5,3,4,Delincuentes comunes,No ha participado,Peor,Nunca,Nunca,Nunca,Satisfecho(a),0,0,5.0,2.0,1.0,1.0,1.0
Pacífica,Urbano,,Mujer,1,Hombre adulto joven,11,Trabajando?,Negra,4,6,4,Más de 1 hora y hasta 3 horas,No,Sí,No,4,7,,Algunas veces,Algunas veces,,Algunas veces,,6,3,5,4,2,4,2,5,Delincuentes comunes,No ha participado,Igual,Nunca,Nunca,Una o dos veces al año,Satisfecho(a),0,0,3.0,3.0,,3.0,
Pacífica,Urbano,,Mujer,1,Mujer adulta,15,Trabajando?,Negra,7,5,5,Más de 30 minutos y hasta una hora,Sí,Sí,Sí,5,7,Derecha,,Siempre,Nunca,Nunca,,Otra situación,4,1,1,,5,1,5,Guerrillas,No ha participado,Peor,Una vez a la semana,Nunca,Nunca,Muy insatisfecho(a),0,0,5.0,,1.0,1.0,
Pacífica,Urbano,,Mujer,1,Mujer adulta joven,11,Trabajando?,Negra,3,4,5,Más de 1 hora y hasta 3 horas,No,No,No,3,5,Derecha,,,Nunca,Rara vez,Nunca,Otra situación,5,6,4,1,4,2,4,,No ha participado,Peor,Nunca,Nunca,Nunca,Insatisfecho(a),0,0,,,1.0,2.0,1.0
Pacífica,Urbano,,Mujer,1,Mujer adulta mayor,7,Se dedica a los quehaceres de su hogar?,Mestiza,5,5,7,Entre 10 y hasta 30 minutos,Sí,No,No,7,5,Derecha,Siempre,Siempre,Nunca,Nunca,Nunca,5,5,4,4,7,7,4,5,Delincuentes comunes,No ha participado,Peor,Nunca,Nunca,Nunca,Insatisfecho(a),0,0,5.0,5.0,1.0,1.0,1.0
Pacífica,Urbano,,Mujer,1,Mujer adulta joven,18+,Trabajando?,Mestiza,5,5,5,Entre 10 y hasta 30 minutos,No,No,No,5,5,7,Rara vez,Frecuentemente,Rara vez,Rara vez,Rara vez,5,3,5,4,5,5,4,6,Delincuentes comunes,No ha participado,Igual,Nunca,Nunca,Nunca,Insatisfecho(a),0,0,4.0,2.0,2.0,2.0,2.0
Pacífica,Urbano,,Mujer,1,Mujer adulta joven,13,Es estudiante?,Mestiza,5,2,1,Más de 1 hora y hasta 3 horas,No,No,No,2,3,4,,Algunas veces,,Nunca,Frecuentemente,,1,5,,,4,4,3,Delincuentes comunes,No ha participado,Peor,Nunca,Nunca,Nunca,Insatisfecho(a),0,0,3.0,,,1.0,4.0
Pacífica,Urbano,,Mujer,1,Hombre adulto,14,Trabajando?,Indígena,5,5,2,Entre 10 y hasta 30 minutos,No,Sí,No,1,3,Izquierda,Nunca,Nunca,Nunca,Algunas veces,Rara vez,Propia,2,2,2,2,2,2,5,Delincuentes comunes,No ha participado,Igual,Nunca,Nunca,Nunca,Insatisfecho(a),0,0,1.0,1.0,1.0,3.0,2.0
Pacífica,Urbano,,Mujer,1,Hombre adulto mayor,Ninguno,Trabajando?,Blanca,7,5,5,Entre 10 y hasta 30 minutos,No,No,No,7,6,Derecha,Algunas veces,Frecuentemente,,Algunas veces,Nunca,6,7,,,7,7,7,2,Otros,No ha participado,Igual,Nunca,Una o dos veces al año,Nunca,Satisfecho(a),0,0,4.0,3.0,,3.0,1.0
Pacífica,Urbano,,Mujer,1,Mujer adulta,13,Se dedica a los quehaceres de su hogar?,,5,3,2,Más de 1 hora y hasta 3 horas,No,No,No,3,4,9,,Frecuentemente,,Nunca,Nunca,Propia,,3,2,7,5,2,3,Delincuentes comunes,No ha participado,Peor,Una vez a la semana,Una o dos veces al año,Nunca,Insatisfecho(a),0,0,4.0,,,1.0,1.0
Pacífica,Urbano,,Mujer,1,Mujer adulta mayor,12,Se dedica a los quehaceres de su hogar?,Mestiza,6,4,4,Más de 30 minutos y hasta una hora,No,No,No,3,6,5,Frecuentemente,Siempre,,,,,4,6,1,,3,3,4,Delincuentes comunes,No ha participado,Igual,Una vez a la semana,Nunca,Nunca,Insatisfecho(a),0,0,5.0,4.0,,,
Pacífica,Urbano,,Hombre,1,Hombre adulto mayor,6,Se dedica a los quehaceres de su hogar?,Mulata,7,7,7,Más de 3 horas,No,No,No,3,2,Izquierda,Nunca,Siempre,Frecuentemente,Frecuentemente,Siempre,Otra situación,3,7,7,3,3,7,7,Guerrillas,Sí ha participado,Mejor,Nunca,Nunca,Nunca,Muy satisfecho(a),0,0,5.0,1.0,4.0,4.0,5.0
Pacífica,Urbano,,Mujer,1,Mujer adulta,18+,Trabajando?,Negra,6,5,4,Entre 10 y hasta 30 minutos,No,No,No,4,5,Izquierda,,,,,,5,3,4,5,2,4,2,4,Crimen organiado y narcotraficantes,No ha participado,Igual,Una o dos veces al mes,Nunca,Nunca,Insatisfecho(a),0,0,,,,,
Pacífica,Urbano,,Mujer,1,Mujer adulta mayor,13,Se dedica a los quehaceres de su hogar?,Mestiza,7,7,7,[No Leer] No hay Policía/ No llegaría nunca,No,Sí,Sí,7,7,Izquierda,,,,,,7,,7,7,,,6,3,Crimen organiado y narcotraficantes,No ha participado,Peor,Nunca,Nunca,Nunca,,0,0,,,,,
Pacífica,Urbano,,Mujer,1,Mujer adulta,11,Trabajando?,Mestiza,1,1,1,Más de 30 minutos y hasta una hora,No,No,No,2,2,Izquierda,Rara vez,Nunca,Siempre,Algunas veces,Algunas veces,Propia,1,2,4,1,1,1,3,Delincuentes comunes,No ha participado,Peor,Nunca,Nunca,Nunca,Insatisfecho(a),0,0,1.0,2.0,5.0,3.0,3.0
Pacífica,Urbano,,Mujer,1,Hombre adulto,11,Trabajando?,,7,5,,Menos de 10 minutos,No,No,No,5,6,8,Nunca,Rara vez,Nunca,,,6,4,4,4,,,3,2,Delincuentes comunes,No ha participado,Igual,Nunca,Nunca,Nunca,Muy insatisfecho(a),0,0,2.0,1.0,1.0,,
Pacífica,Urbano,,Hombre,1,Hombre adulto,13,Trabajando?,Negra,7,4,6,Menos de 10 minutos,No,Sí,No,7,4,9,Algunas veces,Frecuentemente,Frecuentemente,Algunas veces,Frecuentemente,6,5,4,2,6,6,4,6,Personas pertenecientes a su familia,No ha participado,Peor,Una vez a la semana,Nunca,Una o dos veces al mes,Satisfecho(a),0,0,4.0,3.0,4.0,3.0,4.0
Pacífica,Urbano,,Mujer,1,Hombre adulto joven,11,Es estudiante?,,7,4,2,Más de 30 minutos y hasta una hora,No,No,Sí,5,3,Derecha,Rara vez,,,,,,7,,4,1,3,,4,Guerrillas,No ha participado,Peor,Una vez a la semana,Nunca,Nunca,,0,0,,2.0,,,
Pacífica,Urbano,,Mujer,1,Hombre adulto mayor,18+,Trabajando?,Mestiza,7,5,5,Más de 3 horas,No,No,No,5,7,4,Frecuentemente,Frecuentemente,,,Rara vez,6,4,7,,5,6,2,5,Pandillas,No ha participado,Peor,Nunca,Una o dos veces al año,Nunca,Satisfecho(a),0,0,4.0,4.0,,,2.0
Pacífica,Urbano,,Mujer,1,Hombre adulto mayor,18+,Trabajando?,Mestiza,7,5,6,[No Leer] No hay Policía/ No llegaría nunca,No,No,No,5,6,5,Algunas veces,Frecuentemente,,Algunas veces,,6,3,3,1,5,5,1,7,Delincuentes comunes,No ha participado,Peor,Nunca,Nunca,Una o dos veces al año,Insatisfecho(a),0,0,4.0,3.0,,3.0,
Pacífica,Urbano,,Mujer,1,Hombre adulto joven,15,Trabajando?,Mestiza,3,3,4,Entre 10 y hasta 30 minutos,Sí,No,No,5,5,6,Frecuentemente,Algunas veces,Rara vez,Rara vez,Rara vez,Otra situación,5,1,1,5,6,1,6,Pandillas,Sí ha participado,Peor,Una o dos veces al mes,Una o dos veces al año,Una o dos veces al año,Muy insatisfecho(a),0,0,3.0,4.0,2.0,2.0,2.0
Pacífica,Urbano,,Mujer,1,Mujer adulta mayor,11,Se dedica a los quehaceres de su hogar?,Negra,7,7,7,,No,No,No,7,7,5,,Siempre,,,,5,4,7,4,4,3,5,6,Delincuentes comunes,Sí ha participado,Igual,Nunca,Nunca,Nunca,Muy satisfecho(a),0,0,5.0,,,,
Pacífica,Urbano,,Hombre,1,Hombre adulto,11,Trabajando?,Negra,6,2,2,Más de 1 hora y hasta 3 horas,Sí,No,Sí,2,3,5,,Frecuentemente,,,,,,,2,,6,4,2,Delincuentes comunes,No ha participado,Igual,Nunca,Nunca,Nunca,Insatisfecho(a),0,0,4.0,,,,
Pacífica,Urbano,,Mujer,1,Mujer adulta joven,12,Se dedica a los quehaceres de su hogar?,Mestiza,6,4,2,Más de 1 hora y hasta 3 horas,,No,,3,5,5,,Siempre,,,,Prestada/cedida o compartida,3,1,,7,5,3,3,Pandillas,No ha participado,Igual,Nunca,Nunca,Nunca,,0,0,5.0,,,,
Pacífica,Urbano,,Hombre,1,Hombre adulto,11,Trabajando?,Negra,4,4,4,Entre 10 y hasta 30 minutos,Sí,No,No,4,5,Izquierda,Algunas veces,Siempre,Frecuentemente,Rara vez,Rara vez,Prestada/cedida o compartida,4,3,4,1,1,4,4,Crimen organiado y narcotraficantes,No ha participado,Mejor,Una o dos veces al año,Nunca,Nunca,Muy insatisfecho(a),0,0,5.0,3.0,4.0,2.0,2.0
Pacífica,Urbano,,Mujer,1,Mujer adulta joven,11,Es estudiante?,Negra,2,3,3,Más de 3 horas,Sí,Sí,Sí,1,4,5,Nunca,Nunca,,Algunas veces,,,2,,6,1,1,2,2,Delincuentes comunes,No ha participado,Igual,Una vez a la semana,Nunca,Nunca,Satisfecho(a),0,0,1.0,1.0,,3.0,
Pacífica,Urbano,,Hombre,1,Hombre adulto joven,10,Se dedica a los quehaceres de su hogar?,Negra,7,7,4,Más de 1 hora y hasta 3 horas,No,No,No,5,4,5,Rara vez,Frecuentemente,Nunca,Nunca,Nunca,7,5,4,4,5,5,4,2,Delincuentes comunes,No ha participado,Peor,Una vez a la semana,Nunca,Nunca,Insatisfecho(a),0,0,4.0,2.0,1.0,1.0,1.0
Pacífica,Urbano,,Mujer,1,Mujer adulta mayor,11,Trabajando?,Blanca,5,6,3,Entre 10 y hasta 30 minutos,No,No,No,4,6,6,Frecuentemente,Frecuentemente,Rara vez,Rara vez,Rara vez,Otra situación,3,3,5,4,5,3,4,Delincuentes comunes,No ha participado,Igual,Nunca,Nunca,Nunca,Satisfecho(a),0,0,4.0,4.0,2.0,2.0,2.0
Pacífica,Urbano,,Hombre,1,Mujer adulta,13,Trabajando?,Negra,6,5,5,Más de 30 minutos y hasta una hora,No,No,No,1,7,Derecha,Rara vez,Nunca,Nunca,Rara vez,Rara vez,5,7,1,1,5,4,1,1,Delincuentes comunes,No ha participado,Peor,Nunca,Nunca,Nunca,Insatisfecho(a),0,0,1.0,2.0,1.0,2.0,2.0
Pacífica,Urbano,,Mujer,1,Mujer adulta,11,Trabajando?,Negra,7,6,3,Más de 1 hora y hasta 3 horas,Sí,No,No,4,3,5,Algunas veces,Rara vez,Nunca,Rara vez,Algunas veces,Prestada/cedida o compartida,4,3,3,1,1,4,3,Delincuentes comunes,No ha participado,Peor,Nunca,Nunca,Una o dos veces al año,Insatisfecho(a),0,0,2.0,3.0,1.0,2.0,3.0
Pacífica,Urbano,,Hombre,1,Hombre adulto joven,10,Se dedica a los quehaceres de su hogar?,Negra,5,4,5,Más de 30 minutos y hasta una hora,No,No,No,4,6,6,Rara vez,Rara vez,Rara vez,Rara vez,Algunas veces,5,4,4,4,5,5,4,4,Delincuentes comunes,No ha participado,Mejor,Una vez a la semana,Nunca,Nunca,Muy insatisfecho(a),0,0,2.0,2.0,2.0,2.0,3.0
Pacífica,Urbano,,Hombre,1,Hombre adulto joven,11,Está buscando trabajo activamente?,Mulata,7,5,4,Más de 1 hora y hasta 3 horas,Sí,No,No,1,7,6,Rara vez,Rara vez,,Algunas veces,Rara vez,5,1,7,7,1,1,6,3,Pandillas,No ha participado,Igual,Nunca,Nunca,Nunca,Insatisfecho(a),0,0,2.0,2.0,,3.0,2.0
Pacífica,Urbano,,Mujer,1,Hombre adulto joven,11,Es estudiante?,Otra,7,7,7,Más de 1 hora y hasta 3 horas,No,No,No,7,1,5,Frecuentemente,Frecuentemente,Nunca,Nunca,Nunca,7,7,7,7,1,3,7,1,Guerrillas,No ha participado,Peor,Una vez a la semana,Nunca,Nunca,Satisfecho(a),0,0,4.0,4.0,1.0,1.0,1.0
Pacífica,Urbano,,Mujer,1,Mujer adulta mayor,11,Se dedica a los quehaceres de su hogar?,Mestiza,6,6,6,Más de 3 horas,No,No,No,4,5,6,Nunca,Frecuentemente,Rara vez,Nunca,Nunca,Propia,3,7,1,1,1,7,3,Delincuentes comunes,No ha participado,Peor,Nunca,Nunca,Una o dos veces al año,Insatisfecho(a),0,0,4.0,1.0,2.0,1.0,1.0
Pacífica,Urbano,,Mujer,1,Mujer adulta joven,11,Está buscando trabajo activamente?,Negra,7,5,2,Más de 30 minutos y hasta una hora,Sí,Sí,No,2,6,5,Rara vez,Frecuentemente,Algunas veces,Rara vez,Algunas veces,Propia,3,5,,,1,1,3,Guerrillas,No ha participado,Peor,Nunca,Nunca,Nunca,Insatisfecho(a),0,0,4.0,2.0,3.0,2.0,3.0
Pacífica,Urbano,,Mujer,1,Mujer adulta,11,Trabajando?,Mulata,6,1,1,[No Leer] No hay Policía/ No llegaría nunca,Sí,Sí,No,1,5,Izquierda,Algunas veces,Rara vez,,,,Prestada/cedida o compartida,1,3,2,1,1,3,2,,No ha participado,Peor,Nunca,Nunca,Nunca,Insatisfecho(a),0,0,2.0,3.0,,,
Pacífica,Urbano,,Hombre,1,Hombre adulto mayor,5,Trabajando?,Mestiza,5,6,6,Menos de 10 minutos,Sí,Sí,No,4,7,8,Frecuentemente,Siempre,,Rara vez,,Prestada/cedida o compartida,6,3,1,6,6,5,6,Pandillas,No ha participado,Peor,Una vez a la semana,Nunca,Una o dos veces al año,Insatisfecho(a),0,0,5.0,4.0,,2.0,
Pacífica,Urbano,,Mujer,1,Mujer adulta joven,9,Es estudiante?,Negra,7,7,6,Menos de 10 minutos,Sí,Sí,Sí,6,4,5,Algunas veces,Frecuentemente,Rara vez,Rara vez,Rara vez,5,6,6,4,7,7,4,3,Crimen organiado y narcotraficantes,No ha participado,Mejor,Una o dos veces al mes,Nunca,Nunca,Satisfecho(a),0,0,4.0,3.0,2.0,2.0,2.0
Pacífica,Urbano,,Mujer,1,Mujer adulta mayor,9,Se dedica a los quehaceres de su hogar?,Negra,6,4,4,[No Leer] No hay Policía/ No llegaría nunca,Sí,Sí,Sí,3,6,5,,Frecuentemente,,,,,,4,1,,3,1,1,Pandillas,No ha participado,Peor,Una vez a la semana,Nunca,Nunca,Insatisfecho(a),0,0,4.0,,,,
Pacífica,Urbano,,Hombre,1,Hombre adulto,11,Trabajando?,Negra,5,4,3,Entre 10 y hasta 30 minutos,No,No,No,4,5,4,Rara vez,Rara vez,Nunca,Rara vez,Rara vez,Otra situación,6,5,5,2,4,6,4,Guerrillas,No ha participado,Peor,Nunca,Nunca,Nunca,Insatisfecho(a),0,0,2.0,2.0,1.0,2.0,2.0
